Date,Close,High,Low,Open,Volume
2005-05-24,1.1931512355804443,1.2018667486812291,1.1730153707539157,1.185638118198191,593460000.0
2005-05-25,1.1955554485321045,1.2006650786941973,1.1817310073153047,1.187140283404445,396006800.0
2005-05-26,1.22440767288208,1.2304185478291976,1.2003646746769934,1.2003646746769934,525520800.0
2005-05-27,1.2189974784851074,1.2259106015327625,1.202468400206131,1.2214025707763665,316008000.0
2005-05-31,1.1949546337127686,1.2244078139998948,1.1895445547184678,1.22200352393395,404205200.0
2005-06-01,1.2111835479736328,1.225007983057828,1.1979591066941409,1.1988612542088872,453812800.0
2005-06-02,1.2033697366714478,1.2117850022551793,1.1901461921566086,1.2036701851369225,373973600.0
2005-06-03,1.1492717266082764,1.1594902828182383,1.1351469398704517,1.1468675374706312,956869200.0
2005-06-06,1.1396548748016357,1.160993232213775,1.1288355220508763,1.151977272115914,811966400.0
2005-06-07,1.098179578781128,1.133944065310042,1.0954749419028222,1.1300369328915023,745264800.0
2005-06-08,1.1096001863479614,1.1195182949436187,1.0990812812116701,1.100884573683608,404006400.0
2005-06-09,1.1315404176712036,1.1402560316674206,1.1065953695808117,1.1120054484566995,390255600.0
2005-06-10,1.0762407779693604,1.1240263229858438,1.0675243627910613,1.1240263229858438,678932800.0
2005-06-13,1.0789456367492676,1.1002840000909149,1.07654144693287,1.078645188259736,435772400.0
2005-06-14,1.0819499492645264,1.0864579774983825,1.0744368363857506,1.0795456608520284,347846800.0
2005-06-15,1.1159117221832275,1.1210213523188548,1.0909674779233984,1.108098256550485,563343200.0
2005-06-16,1.1414579153060913,1.144463000339406,1.1065947758110677,1.1177145735373277,547674400.0
2005-06-17,1.151375412940979,1.1582884338702277,1.136949276887004,1.1561846934199829,596125600.0
2005-06-20,1.130338191986084,1.1447643367841642,1.1255297111257139,1.1375516656519642,323716400.0
2005-06-21,1.1378514766693115,1.1477695835964319,1.1234253399540806,1.1336438952593082,370526800.0
2005-06-22,1.1585891246795654,1.160091266498931,1.1462668268139347,1.149873512057133,424925200.0
2005-06-23,1.1688075065612793,1.1955551369593864,1.1615940368388278,1.1670041140515026,674254000.0
2005-06-24,1.1348456144332886,1.1757198402030162,1.1324414252409487,1.1748176924350653,410709600.0
2005-06-27,1.1150097846984863,1.1450636404304035,1.1023869445945205,1.1071954210683614,600171600.0
2005-06-28,1.1213220357894897,1.1297372026372505,1.1171144523656094,1.1267322158346293,350299600.0
2005-06-29,1.0930712223052979,1.120721007528512,1.0855573022588971,1.1189176145527016,448358400.0
2005-06-30,1.1062947511672974,1.1168136562952011,1.091267715179815,1.1002837762656315,418390000.0
2005-07-01,1.0969771146774292,1.1111028012018562,1.0906657935306594,1.106895220331796,250000800.0
2005-07-05,1.1414579153060913,1.1465667404326645,1.0969770190183041,1.0984799628014903,454269200.0
2005-07-06,1.1237255334854126,1.1468672782164002,1.1180150087535836,1.1333432910284849,394626400.0
2005-07-07,1.1309394836425781,1.134845714604103,1.1059943382660495,1.1062947867041133,383723200.0
2005-07-08,1.1495723724365234,1.1504745203388824,1.1261302703603355,1.1381521209631158,290735200.0
2005-07-11,1.145064115524292,1.1615940941433973,1.135447258903138,1.1531789307936644,388788400.0
2005-07-12,1.1492717266082764,1.1540810077335306,1.1393545216529872,1.1489713785202305,387038400.0
2005-07-13,1.1525782346725464,1.1570862655293166,1.1390534398854926,1.1507748417598187,684835200.0
2005-07-14,1.224708080291748,1.2625764237531882,1.2090803463828637,1.225910676669423,2096060400.0
2005-07-15,1.2487514019012451,1.2493521982273337,1.2159920016261614,1.231319380264176,687682800.0
2005-07-18,1.2469487190246582,1.265281193203663,1.2433419326838795,1.2445445291864454,586297600.0
2005-07-19,1.2980402708053589,1.2992427666750483,1.2343256454449518,1.2478496360748377,671062000.0
2005-07-20,1.311263918876648,1.3163736489644988,1.2818108431831676,1.288122266704393,453395600.0
2005-07-21,1.3010457754135132,1.3235866364596576,1.289325073392354,1.3133680766713942,404264000.0
2005-07-22,1.322384238243103,1.322384238243103,1.3040509702198486,1.3055539141856407,301106400.0
2005-07-25,1.3166742324829102,1.3307999250621532,1.3142700428361203,1.3220835087131615,294627200.0
2005-07-26,1.311263918876648,1.3256900584442128,1.3031492028303084,1.3226850724857244,268592800.0
2005-07-27,1.3220834732055664,1.324488465321236,1.2824126397153572,1.3172749937244455,283749200.0
2005-07-28,1.3163738250732422,1.3223848009611234,1.3013468869369744,1.3178759671450901,251311200.0
2005-07-29,1.2818107604980469,1.3338047887681528,1.2700901623742493,1.3091600934646914,562080400.0
2005-08-01,1.284816861152649,1.294734168504361,1.2646801929145701,1.2794067824000916,314249600.0
2005-08-02,1.2980402708053589,1.3073566795329852,1.2806090463698057,1.2890242101743246,296875600.0
2005-08-03,1.2989416122436523,1.3016470525973112,1.285417620608894,1.2980403672535796,258322400.0
2005-08-04,1.2836142778396606,1.292329891044942,1.2709915307026878,1.2890243562245873,269304000.0
2005-08-05,1.2920293807983398,1.3031491829502042,1.2628766536704354,1.2770024449016668,241931200.0
2005-08-08,1.2818107604980469,1.2998436845859465,1.2806090671421893,1.292329765582654,176383200.0
2005-08-09,1.3169742822647095,1.3190780228063,1.2896249530074582,1.2902257494455673,380839200.0
2005-08-10,1.3037508726119995,1.3341051926115641,1.301647031380508,1.3223845939980534,360945200.0
2005-08-11,1.322384238243103,1.3259901200246011,1.299843389205483,1.3040509702198486,271983600.0
2005-08-12,1.3854985237121582,1.3891045072944777,1.3031493589968273,1.3061552481655976,916036800.0
2005-08-15,1.4329835176467896,1.4525184839280934,1.3960173259903725,1.3969185709620582,1086727600.0
2005-08-16,1.3900065422058105,1.4275744384204094,1.3888040461059519,1.4242681008083928,537622400.0
2005-08-17,1.4170554876327515,1.4257711018640684,1.3936124806494472,1.3945146286309649,499724400.0
2005-08-18,1.3915085792541504,1.4125464912050034,1.3749795006749828,1.4098418532720614,442559600.0
2005-08-19,1.3773839473724365,1.4035307919404139,1.3755805541303447,1.3909079420960344,376569200.0
2005-08-22,1.3785851001739502,1.4050331854025857,1.3602526324589375,1.3870002632239844,387732800.0
2005-08-23,1.374678373336792,1.3854985311085974,1.3620556250309466,1.3779847109967303,295604400.0
2005-08-24,1.375580072402954,1.4161530455320734,1.3701699948879809,1.3704704432869674,572070800.0
2005-08-25,1.3842957019805908,1.3972188956527116,1.3767817833596105,1.3860990946142904,276253600.0
2005-08-26,1.374678373336792,1.3927112005285402,1.363258121148234,1.3860994280588395,261058000.0
2005-08-29,1.3776839971542358,1.3833945234153069,1.3602527724871087,1.360553220904358,256295200.0
2005-08-30,1.3996233940124512,1.4062352666691118,1.3800884251450642,1.382192266646437,518761600.0
2005-08-31,1.409240961074829,1.4134485431795132,1.3906072398731277,1.4083388132583299,402956400.0
2005-09-01,1.3903063535690308,1.417655678794154,1.3851966252571541,1.4125459504822775,356367200.0
2005-09-02,1.3891046047210693,1.4065366364088185,1.3860995178750186,1.391508794577941,222378800.0
2005-09-06,1.4666438102722168,1.4690479990105072,1.3990220645794436,1.4035300940178685,818619200.0
2005-09-07,1.4630376100540161,1.484677221875994,1.4401971072652404,1.47415821552761,963074000.0
2005-09-08,1.496097207069397,1.5063157638305398,1.4768626897641144,1.4831741129366824,702640400.0
2005-09-09,1.542080044746399,1.5432825404780477,1.4963974455755367,1.5048126084140354,615641600.0
2005-09-12,1.5447847843170166,1.5516979063526206,1.5201409934609158,1.5357688244407972,452796400.0
2005-09-13,1.5273536443710327,1.54147933352008,1.512326610035855,1.5333645182950995,492884000.0
2005-09-14,1.4909884929656982,1.5384736923478606,1.4864804621940846,1.5345664581468819,474426400.0
2005-09-15,1.4988019466400146,1.5081192590884342,1.4825733168740758,1.5027091808108552,415156000.0
2005-09-16,1.5390756130218506,1.5390756130218506,1.5012073641581452,1.509622530572302,591004400.0
2005-09-19,1.582052230834961,1.589566149387877,1.5342658877162958,1.5342658877162958,783731200.0
2005-09-20,1.5985822677612305,1.6172159890988331,1.5904675519203915,1.5925713931464125,819828800.0
2005-09-21,1.5661234855651855,1.594374870383641,1.5586104682469057,1.5916702323010679,434747600.0
2005-09-22,1.559812068939209,1.576943649409411,1.5423808425555858,1.5592111720455388,463727600.0
2005-09-23,1.5988825559616089,1.6078986161886275,1.5580092346402639,1.5658226987348167,558457200.0
2005-09-26,1.618117332458496,1.6397560396526778,1.6024894998719628,1.6238278589532704,546562800.0
2005-09-27,1.6060954332351685,1.6301392333736529,1.605794984796153,1.6205215728749154,341703600.0
2005-09-28,1.5351676940917969,1.5961776695862735,1.520441110231644,1.5949751739579627,1125544000.0
2005-09-29,1.5730363130569458,1.5805494297569829,1.527053358391291,1.5396761046893783,636846000.0
2005-09-30,1.6112048625946045,1.612406555809679,1.5592108404158045,1.5727357325305686,531633200.0
2005-10-03,1.6361498832702637,1.6391549689631417,1.61330858364472,1.6277347204169867,507553200.0
2005-10-04,1.6154123544692993,1.6634991405695483,1.612106018007261,1.6514771932528614,539459200.0
2005-10-05,1.5862599611282349,1.6337459606111524,1.5853587161601141,1.6328438127929972,610769600.0
2005-10-06,1.5538018941879272,1.6075984174032865,1.5288568484321734,1.5988828042227745,757537200.0
2005-10-07,1.5417799949645996,1.5607141664046076,1.5192391379304397,1.5544028428023917,677882800.0
2005-10-10,1.5138294696807861,1.5601129655828136,1.5111240298402626,1.5556040329374794,507505600.0
2005-10-11,1.5504956245422363,1.5589107896437309,1.5147311227025442,1.5396762698641449,1225884800.0
2005-10-12,1.4801690578460693,1.5117259737368827,1.438694033407183,1.4621361332132095,2697486400.0
2005-10-13,1.6151123046875,1.6214236279529968,1.4807699194527697,1.4858788470565658,1865575600.0
2005-10-14,1.6229256391525269,1.633444644170213,1.586560345956621,1.6238277869345183,1035552000.0
2005-10-17,1.6060954332351685,1.6298388852513117,1.5832549316028572,1.6223249657257264,616834400.0
2005-10-18,1.5691287517547607,1.6214231154761616,1.568828303409309,1.6003852107127492,609588000.0
2005-10-19,1.6511768102645874,1.6517777070209145,1.5390749559640295,1.5649213411850895,1008683200.0
2005-10-20,1.687241554260254,1.6980609041035326,1.6334441498861667,1.6370508339060774,1357762000.0
2005-10-21,1.6728154420852661,1.7124871635057513,1.663799483750986,1.708279482210919,796726000.0
2005-10-24,1.7067769765853882,1.7067769765853882,1.6556850950313735,1.6604935739390019,609753200.0
2005-10-25,1.6860394477844238,1.7085802012056044,1.6737179530550566,1.6950563109262218,465127600.0
2005-10-26,1.713990569114685,1.72991864942599,1.6806302603343477,1.6914496138829178,631593200.0
2005-10-27,1.665303111076355,1.7133891113359598,1.665303111076355,1.71278821439483,411541200.0
2005-10-28,1.6370513439178467,1.6959575919735501,1.628035383433983,1.684236993819528,769787200.0
2005-10-31,1.7308204174041748,1.7425410126691923,1.6454661022903003,1.6589909926906918,940844800.0
2005-11-01,1.7281156778335571,1.747351001710075,1.709181504657848,1.7203022115495448,749686000.0
2005-11-02,1.8017480373382568,1.8032509815649385,1.7311210947836668,1.7347278800410495,857060400.0
2005-11-03,1.8588517904281616,1.8729765777871386,1.8053547175714553,1.8110653441619662,884382800.0
2005-11-04,1.837813377380371,1.8405181147653873,1.7918304342356162,1.813769483884316,878035200.0
2005-11-07,1.8101632595062256,1.8534416744978839,1.8074585215838277,1.8287968794012475,638831200.0
2005-11-08,1.8002464771270752,1.8146726196496532,1.7762025718671313,1.8017486193056567,473765600.0
2005-11-09,1.8065569400787354,1.839615889611651,1.8032507040488464,1.8032507040488464,552930000.0
2005-11-10,1.8387154340744019,1.8393163310438618,1.7734979492334202,1.8224859994311324,665344400.0
2005-11-11,1.8495349884033203,1.866665870658294,1.8435240117290137,1.8495349884033203,425448800.0
2005-11-14,1.846829891204834,1.8627581720372892,1.8306004597296084,1.8495344286229156,369933200.0
2005-11-15,1.8717752695083618,1.8958181687664797,1.8471304701561617,1.8513381530805264,536841200.0
2005-11-16,1.952019214630127,1.955324648343368,1.8961179604317617,1.8979214532176993,784515200.0
2005-11-17,1.9390959739685059,1.9799693912796863,1.9309811594832367,1.9712536800584386,676205600.0
2005-11-18,1.940298318862915,1.9664460645613742,1.9345886941749268,1.9628392783144148,524960800.0
2005-11-21,1.9523193836212158,1.9592316016390343,1.9150519511182618,1.9481119029509595,511711200.0
2005-11-22,1.9992047548294067,2.0064181269596353,1.9390967980561948,1.9487135575184402,540282400.0
2005-11-23,2.016936779022217,2.0430835179197127,2.004314132395832,2.010023756290254,485853200.0
2005-11-25,2.083958148956299,2.089968322766659,2.0286577684924265,2.033467151467728,395012800.0
2005-11-28,2.093574285507202,2.135950448258939,2.07584251416923,2.1254314444290867,1018519600.0
2005-11-29,2.046689987182617,2.112808898317416,2.02414903434957,2.1034924901179433,891433200.0
2005-11-30,2.0382745265960693,2.069230638241978,2.0292584677910512,2.05660779477503,595674800.0
2005-12-01,2.1518795490264893,2.1557866821486185,2.0680282669513765,2.072235948775208,812893200.0
2005-12-02,2.182835578918457,2.186141012608354,2.1248306849183103,2.172015224179165,895762000.0
2005-12-05,2.15849232673645,2.1798306916228367,2.1485742154131118,2.1623994615001894,583671200.0
2005-12-06,2.2255125045776367,2.2489545021328046,2.2044744955084843,2.221905719315319,857029600.0
2005-12-07,2.2225069999694824,2.2378351879233644,2.197562655777409,2.2309221649238626,679464800.0
2005-12-08,2.226414203643799,2.2291197445674307,2.1819339873124495,2.199966914136033,790479200.0
2005-12-09,2.2339274883270264,2.2417417543944107,2.204474318126809,2.230320703354926,555402400.0
2005-12-12,2.2513582706451416,2.2645818087359095,2.2408392690131813,2.250156477367081,524994400.0
2005-12-13,2.253462791442871,2.2678889309845878,2.230321139312081,2.249555657645458,493816400.0
2005-12-14,2.1642019748687744,2.202971555912043,2.111907701438338,2.179829906393973,1450716400.0
2005-12-15,2.169311285018921,2.189748400936166,2.1443661381429906,2.184338322392352,561162000.0
2005-12-16,2.137152910232544,2.172917400630128,2.1356499661987933,2.1681088223819773,671171200.0
2005-12-19,2.1452677249908447,2.1819334635979852,2.1350492695435106,2.1371531105012918,529295200.0
2005-12-20,2.167207956314087,2.1753227750995223,2.137454423301119,2.1527818124400535,479108000.0
2005-12-21,2.2089829444885254,2.212289181658629,2.1801306632527746,2.1819339559091793,475736800.0
2005-12-22,2.2246108055114746,2.2387365987943424,2.211988157461616,2.2213053706858172,370610800.0
2005-12-23,2.204474925994873,2.231824262872177,2.202971981472642,2.229119725138941,229857600.0
2005-12-27,2.230921745300293,2.259473471907272,2.222506581928757,2.2240095261343735,590590000.0
2005-12-28,2.2110862731933594,2.246850766718528,2.20357235490071,2.238135054867016,398115200.0
2005-12-29,2.1473710536956787,2.218599676127254,2.1464690065194647,2.217397080314481,490025200.0
2005-12-30,2.160594940185547,2.1768243670362737,2.11401090149971,2.1311417736884883,624262800.0
2006-01-03,2.2465505599975586,2.2465505599975586,2.1714149770330846,2.1753221108107095,807234400.0
2006-01-03,2.246551036834717,2.246551036834717,2.171415437922488,2.1753225725294136,807234400.0
2006-01-04,2.253162384033203,2.28351680418609,2.239036592983491,2.2579707626983367,619603600.0
2006-01-04,2.2531628608703613,2.283517287447159,2.239037066831205,2.2579712405530934,619603600.0
2006-01-05,2.2354307174682617,2.2510584490624472,2.2164965485419734,2.2489546079298965,449422400.0
2006-01-05,2.2354302406311035,2.2510579688917556,2.216496075743641,2.248954128207973,449422400.0
2006-01-06,2.2931344509124756,2.3051564011974035,2.240539622216012,2.261577633947937,704457600.0
2006-01-06,2.2931342124938965,2.305156161528895,2.240539389265749,2.2615773988103394,704457600.0
2006-01-09,2.285621166229248,2.3201840822656257,2.276304754070652,2.306058286757106,675040800.0
2006-01-09,2.28562068939209,2.3201835982177874,2.276304279177128,2.306057805656258,675040800.0
2006-01-10,2.4301815032958984,2.4611376243857213,2.2790088874091623,2.2916315340936637,2279869200.0
2006-01-10,2.4301810264587402,2.461137141474519,2.2790084402342825,2.2916310844420362,2279869200.0
2006-01-11,2.5215466022491455,2.5485945850034324,2.4821753183537685,2.519743309769967,1493794400.0
2006-01-11,2.5215470790863037,2.5485950669555,2.4821757877456188,2.519743786266113,1493794400.0
2006-01-12,2.5332672595977783,2.5966816421532726,2.5131314962798785,2.553704374202568,1280809600.0
2006-01-12,2.5332674980163574,2.5966818865400993,2.513131732803379,2.5537046145445865,1280809600.0
2006-01-13,2.572338104248047,2.5849607501767986,2.5425845812493177,2.554305179683145,776305600.0
2006-01-13,2.5723378658294678,2.584960510588283,2.5425843455884602,2.554304942935958,776305600.0
2006-01-17,2.5458898544311523,2.5960804881276736,2.5206443635376896,2.5756433755472603,835623600.0
2006-01-17,2.5458903312683105,2.596080974365379,2.520644835646447,2.5756438579571594,835623600.0
2006-01-18,2.4791696071624756,2.5260548137120282,2.4599350879071538,2.496902185110958,1200637200.0
2006-01-18,2.4791691303253174,2.5260543278570893,2.4599346147695145,2.4969017048631614,1200637200.0
2006-01-19,2.3754823207855225,2.454224875333078,2.3664664618059734,2.441902579431105,1695848000.0
2006-01-19,2.3754823207855225,2.454224875333078,2.3664664618059734,2.441902579431105,1695848000.0
2006-01-20,2.286823272705078,2.4055370297988077,2.279009004524197,2.382696526608711,1134758800.0
2006-01-20,2.28682279586792,2.40553652820804,2.2790085293164313,2.382696029780533,1134758800.0
2006-01-23,2.334308385848999,2.391110675985836,2.2841177647129896,2.2871226492983325,1059730000.0
2006-01-23,2.3343093395233154,2.391111652866549,2.284118697882086,2.2871235836950654,1059730000.0
2006-01-24,2.285320281982422,2.3869041612129944,2.277205465189432,2.3670677417523267,1142254400.0
2006-01-24,2.285320281982422,2.3869041612129944,2.277205465189432,2.3670677417523267,1142254400.0
2006-01-25,2.230020761489868,2.3291994412722943,2.201468830907022,2.3258938062928975,1275786400.0
2006-01-25,2.2300195693969727,2.3291981961618653,2.201467654077013,2.3258925629495484,1275786400.0
2006-01-26,2.1738197803497314,2.266988314754481,2.1617986294030875,2.239939521324117,1181387200.0
2006-01-26,2.173818588256836,2.2669870715692415,2.161797443902426,2.239938292972064,1181387200.0
2006-01-27,2.1648032665252686,2.211988019693515,2.136853033027089,2.192452951248915,953864800.0
2006-01-27,2.1648025512695312,2.211987288847832,2.13685232700617,2.1924522268576614,953864800.0
2006-01-30,2.254063844680786,2.3021506454333687,2.1299400096809213,2.138956874182528,1398401200.0
